Bankrupt,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
0,2010,598.958,1675.073,114.668,189.764,73.189,-36.894,297.086,337.9144,1997.058,1340.176,448.33,75.096,321.985,609.223,-229.086,1997.058,1228.55,1807.294
0,2015,1148.083,812.817,94.065,144.758,273.291,35.193,293.833,1772.6762,1263.166,1646.989,231.011,50.693,450.349,233.41,-1438.281,1263.166,479.303,1118.408
0,2003,10.914,43.26,2.557,-2.24,0.351,-13.769,9.492,30.7064,52.647,53.127,5,-4.797,9.387,22.187,-56.3,52.647,27.504,54.887
0,2003,108.61,211.071,1.985,29.66,0.431,11.971,47.023,87.3415,294.379,311.668,118.68,27.675,83.308,83.829,-66.676,294.379,203.354,264.719
0,2016,88.208,92.95,42.337,40.266,23.217,-23.511,31.937,587.8481,186.744,506.154,148.653,-2.071,93.794,50.326,-106.038,186.744,224.286,146.478
1,2007,13.334,13.326,0.833,-20.36,0,-20.641,0.094,45.6901,1.204,39.843,0.048,-21.193,-12.122,11.962,-47.835,1.204,12.124,21.564
0,1999,11.861,13.667,1.076,16.012,4.785,6.915,3.552,34.6197,35.947,156.066,48.005,14.936,22.28,77.628,1.219,35.947,125.633,19.935
1,2014,191.739,394.619,21.759,74.635,28.342,22.83,32.753,1016.5003,640.513,1352.613,320,52.876,245.894,197.811,-1.128,640.513,687.4,565.878
0,2007,2907.504,753.013,86.667,1179.037,425.138,967.933,445.987,12459.3941,3718.302,4525.367,0,1092.37,2965.289,610.825,5646.085,3718.302,810.05,2539.265
1,2002,143.709,16.865,0.865,10.901,0,6.99,38.847,290.0208,53.14,162.839,0,10.036,36.275,29.411,92.129,53.14,30.168,42.239
1,2004,45.402,41.606,1.852,17.183,16.128,5.439,8.581,259.6176,103.718,229.56,75.142,15.331,62.112,11.172,211.905,103.718,86.314,86.535
0,2006,2036.9,3940.9,110.1,1083.1,876.2,633.1,847.7,14276.5965,5361.2,5258.7,319.2,973,1420.3,1658.2,1820.5,5361.2,2422.5,4278.1
0,2005,2.476,4.856,0.204,1.479,1.541,1.138,0.9,5.5272,7.588,3.699,0.004,1.275,2.732,1.392,-0.484,7.588,1.416,6.109
0,2014,1921,12438,174,1358,0,753,1100,21840.597,13796,6865,3457,1184,1358,3060,4216,13796,9065,12438
0,2009,18.524,40.22,1.331,-4.421,1.057,-18.793,14.197,8.0936,48.111,23.254,4.152,-5.752,7.891,14.759,-58.329,48.111,19.098,52.532
0,1999,79.432,190.637,7.794,-2.78,16.126,-22.205,55.385,70.8356,224.81,197.118,14.822,-10.574,34.173,79.578,-62.419,224.81,97.136,227.59
0,2014,1.308,0.064,0.01,-3.806,0,-2.663,0.009,22.8751,0.135,1.336,1.478,-3.816,0.071,1.617,-59.214,0.135,3.098,3.941
1,2012,88.726,168.707,2.7,5.959,39.953,-54.1,42.882,33.8567,229.486,140.894,0,3.259,60.779,102.611,41.072,229.486,104.032,223.527
0,2015,263.198,219.149,22.875,28.299,65.602,3.668,83.917,445.108,339.439,341.878,10.759,5.424,120.29,111.987,-300.196,339.439,130.222,311.14
0,2010,418.762,506.044,16.197,48.114,90.11,15.213,124.831,388.8407,655.973,482.704,0,31.917,149.929,152.742,65.905,655.973,154.277,607.859
0,2000,154.872,53.301,12.392,-3.477,30.724,-25.485,20.574,1412.3258,104.506,243.902,0.075,-15.869,51.205,43.285,-115.219,104.506,44.58,107.983
0,2015,734.148,105.336,155.966,48.348,85.173,-69.836,138.032,2002.4732,446.696,3203.05,860.878,-107.618,341.36,456.741,-564.686,446.696,1877.537,398.348
1,2002,190.262,842.444,56.301,101.624,113.306,-194.307,68.762,429.9128,1013.968,965.21,166.504,45.323,171.524,178.356,227.689,1013.968,538.512,912.344
0,2004,182.58,302.157,288.556,393.033,0,13.155,87.962,4466.8737,883.51,3689.472,1587.424,104.477,581.353,148.104,-395.207,883.51,1953.125,490.477
1,2004,11.661,26.759,2.095,3.047,3.858,0.538,5.842,4.2455,46.045,16.424,7.885,0.952,19.286,14.583,-30.353,46.045,22.468,42.998
1,2006,161.604,409.549,15.875,-31.085,138.148,-52.781,0,40.444,536.325,238.117,0,-46.96,126.776,113.909,-27.478,536.325,153.928,567.41
0,2008,1250.408,4121.916,39.99,141.586,133.637,-239.727,990.026,314.6055,4825.489,1607.64,228,101.596,703.573,932.941,49.848,4825.489,1185.672,4683.903
0,2009,11.472,7.63,0.855,3.128,3.498,1.478,3.152,13.0897,16.317,18.196,0.707,2.273,8.687,2.34,0.866,16.317,3.047,13.189
0,2002,0.052,0.393,0.008,-0.715,0,-0.598,0.037,0.1027,0.363,0.072,0.489,-0.723,-0.03,0.435,-16.938,0.363,0.924,1.078
1,2015,0.97,0.938,0.188,0.142,0.56,-1.184,0,5.5486,2.153,4.288,0,-0.046,1.215,7.762,-21.552,2.153,7.945,2.011
0,2004,2.646,1.148,0.045,-2.898,0.062,-3.604,0.365,11.6028,1.651,3.985,0.011,-2.943,0.503,0.751,-70.69,1.651,0.762,4.549
0,2000,22.173,43.325,1.069,5.146,11.595,2.044,8.581,18.7404,54.751,28.653,7.665,4.077,11.426,12.54,-3.984,54.751,20.205,49.605
0,2005,315.8,471.9,32.7,97.9,99.2,23,136.8,797.5865,809.1,727.6,97.7,65.2,337.2,139.6,424.6,809.1,272.7,711.2
0,2002,90.567,22.704,7.859,11.041,22.651,1.132,18.38,208.5442,89.47,135.952,0.047,3.182,66.766,17.628,-0.151,89.47,17.789,78.429
1,2000,5179,17120,1202,2583,757,813,1303,5958.9688,19703,26213,5474,1381,2583,6990,5948,19703,19037,17120
0,2014,26.876,43.619,4.224,1.198,0,-3.962,9.045,68.7123,44.817,103.214,1.144,-3.026,1.198,9.394,-204.79,44.817,10.957,43.619
1,2003,10.984,97.387,7.657,-18.828,0.983,-26.649,0.608,73.2626,107.257,46.502,0.228,-26.485,9.87,14.74,-173.768,107.257,21.493,126.085
1,2015,451.361,1605.953,45.652,39.153,340.73,-7.371,93.22,614.3445,2150.703,730.512,52.527,-6.499,544.75,241.352,294.615,2150.703,326.301,2111.55
1,2002,57.21,261.036,3.73,5.651,0,-10.479,40.711,11.1722,342.727,113.889,38.756,1.921,81.691,36.055,-99.906,342.727,84.574,337.076
1,2009,224.708,563.485,55.792,184.098,2.61,76.627,150.724,710.1335,829.362,1155.979,155,128.306,265.877,178.885,294.66,829.362,461.181,645.264
1,2003,960.3,1435,1212.7,1672.4,415.1,-983.9,183.7,3247.155,5911.7,4854.9,75.1,459.7,4476.7,1327.8,-2979.8,5911.7,1605.6,4239.3
0,1999,51.094,126.04,4.516,19.163,20.602,5.397,25.217,24.7638,159.476,137.265,64.261,14.647,33.436,36.086,6.705,159.476,100.347,140.313
0,2011,109.34,552.491,11.636,35.89,0,15.813,75.216,282.3233,699.771,228.944,0,24.254,147.28,55.65,74.425,699.771,66.808,663.881
0,2015,308.946,942.214,19.036,16.208,206.645,-26.777,92.877,126.662,1175.543,513.47,145.8,-2.828,233.329,77.06,127.265,1175.543,258.775,1159.335
0,2018,5961,9001,488,2369,1783,1341,2845,24112.07,15384,16015,4365,1881,6383,4373,15831,15384,11283,13015
1,2008,172.536,784.929,7.055,3.172,53.284,-48.473,38.626,5.2811,815.801,237.132,117.911,-3.883,30.872,80.523,-190.727,815.801,261.257,812.629
0,2018,102.867,154.051,0.473,7.074,1.473,3.538,81.351,44.96,181.444,107.971,0,6.601,27.393,66.653,21.575,181.444,67.398,174.37
0,2001,39.451,3.728,2.381,-41.754,0.099,-34.794,3.296,185.0915,10.762,54.055,0.293,-44.135,7.034,6.353,-100.825,10.762,6.905,52.516
1,2013,949.348,1617.205,311.514,149.298,312.647,-359.003,281.763,1040.6721,1860.631,5590.86,2769.622,-162.216,243.426,479.901,-861.188,1860.631,4838.166,1711.333
0,2002,2.424,3.704,0.578,1.132,0.116,0.817,0.892,30.039,4.836,22.321,4.042,0.554,1.132,0.725,9.984,4.836,9.432,3.704
1,2005,341.516,1100.79,10.678,31.904,192.427,2.648,102.872,393.1746,1236.238,587.467,34.786,21.226,135.448,214.325,257.431,1236.238,270.735,1204.334
1,2005,36.311,26.21,3.024,-24.343,0,-26.103,0,195.7647,1.867,42.981,7.784,-27.367,-24.343,6.782,-143.633,1.867,15.97,26.21
1,2002,31.765,27.651,5.749,-30.358,0,-35.931,0.418,50.476,28.967,97.129,0.497,-36.107,1.316,17.279,-189.443,28.967,25.054,59.325
0,2014,111.653,235.79,14.117,31.473,45.268,-0.988,42.08,195.3537,353.406,250.858,60,17.356,117.616,58.251,91.204,353.406,130.652,321.933
0,2012,32.339,74.563,6.884,17.221,0,27.834,2.657,64.4426,128.76,162.725,66.25,10.337,54.197,15.332,38.078,128.76,81.592,111.539
1,2012,821.1,652,36.3,297.2,93,106.8,504.8,1879.953,1402.9,1313,1025,260.9,750.9,212.1,841.7,1402.9,1290.7,1105.7
1,2006,98.622,115.499,3.904,-4.407,54.499,-14.688,26.763,61.3738,160.86,129.106,6.256,-8.311,45.361,83.956,-49.763,160.86,90.212,165.267
1,1999,430.678,745.932,26.521,111.073,342.681,52.052,20.836,1169.5654,1300.632,679.916,0,84.552,554.7,249.298,165.249,1300.632,295.954,1189.559
0,2000,10.075,7.953,0.257,-0.193,6.654,-0.43,2.137,1.108,12.706,14.495,2.664,-0.45,4.753,4.613,-7.401,12.706,7.277,12.899
0,2005,168.385,484.284,16.001,-30.845,8.772,-64.886,5.276,100.2002,522.989,351.344,56.335,-46.846,38.705,163.613,-14.091,522.989,334.088,553.834
0,2005,1076.857,1445.944,84.002,190.11,353.402,38.858,471.097,1794.2469,1961.234,2311.027,275.604,106.108,515.29,435.616,890.308,1961.234,760.475,1771.124
0,1999,1229.85,3701.392,323.009,853.436,194.312,308.314,941.884,3057.8181,5183.408,3853.464,748.498,530.427,1482.016,1203.463,1457.32,5183.408,2715.206,4329.972
0,2002,605.486,2014.325,23.675,198.184,0,112.529,385.864,3402.8157,2296.903,879.948,0,174.509,282.578,356.136,501.069,2296.903,356.136,2098.719
0,2017,206.327,23.074,4.29,50.019,22.035,31.816,23.825,791.8301,113.42,282.617,0,45.729,90.346,13.073,194.727,113.42,19.126,63.401
0,2014,311.819,659.182,19.427,105.478,140.835,46.596,114.551,1031.4871,1050.294,868.943,248,86.051,391.112,231.774,171.381,1050.294,655.725,944.816
1,2004,12.251,2.369,0.134,-1.113,0,-1.171,0.342,265.8313,4.39,14.473,0.007,-1.247,2.021,7.669,-8.337,4.39,7.676,5.503
0,2012,164.758,564.038,18.997,31.282,3.731,-0.297,91.407,163.9603,630.507,331.51,24.201,12.285,66.469,77.274,12.916,630.507,104.203,599.225
0,2014,13.521,22.717,3.456,6.617,1.067,3.171,5.007,87.9174,34.318,111.933,0,3.161,11.601,5.912,39.059,34.318,32.521,27.701
0,2018,469.122,2574.269,84.4,167.99,280.756,62.738,57.285,1285.1864,3509.27,1432.011,0,83.59,935.001,267.213,1163.807,3509.27,409.112,3341.28
1,2007,2.411,8.504,0.989,-8.065,1.402,-9.847,0.13,22.307,0.439,33.705,0.071,-9.054,-8.065,2.066,-33.557,0.439,2.137,8.504
0,2016,221.427,1826.991,88.01,289.003,34.926,139.494,80.224,2855.797,2275.719,1293.319,100.576,200.993,448.728,376.526,1238.012,2275.719,690.112,1986.716
0,2017,816.82,3515.052,86.22,-139.659,28.042,-244.614,80.825,7080.5364,4720.895,1213.403,415.485,-225.879,1205.843,739.755,-585.629,4720.895,1261.732,4860.554
1,2005,109.435,139.999,5.025,13.938,67.981,3.987,31.437,71.9744,221.232,150.762,16.055,8.913,81.233,22.81,70.241,221.232,45.332,207.294
1,2000,420.349,6996.091,6.745,19.606,35.453,8.84,346.152,59.052,7022.16,448.044,11.9,12.861,26.069,387.743,32.198,7022.16,403.731,7002.554
1,2011,83.387,126.471,26.926,52.325,0,19.493,78.402,260.516,285.57,617.695,168.724,25.399,159.099,87.762,12.186,285.57,298.277,233.245
1,1999,462.24,444.288,25.657,47.286,190.239,-59.009,130.121,317.22,617.322,1328.786,495.283,21.629,173.034,233.266,249.327,617.322,921.227,570.036
1,2010,4.99,18.949,0.28,0.642,1.519,2.028,3.189,6.8454,28.704,21.784,2.189,0.362,9.755,2.262,-44.75,28.704,4.451,28.062
1,2004,70.656,300.608,14.315,1.333,49.503,-10.48,1.504,63.1684,399.25,155.208,4.368,-12.982,98.642,54.32,-6.494,399.25,85.159,397.917
1,2011,1270.03,2797.101,1403.175,2445.942,0,149.614,616.157,5124.9092,5243.043,17460.768,8205.841,1042.767,2445.942,1183.216,-160.242,5243.043,12991.634,2797.101
0,2005,608.298,3485.639,138.7,448.141,52.835,240.845,499.726,2522.5918,3933.78,2858.709,637.654,309.441,448.141,524.17,1204.559,3933.78,1493.732,3485.639
0,2001,30.384,452.542,70.102,18.165,0,-624.826,6.865,4.1078,470.707,280.768,0,-51.937,18.165,660.535,-905.856,470.707,760.133,452.542
0,2008,1109.666,3576.296,38.464,239.914,483.659,113.91,231.969,1509.4257,3816.21,2625.392,455.117,201.45,239.914,893.969,446.922,3816.21,1898.434,3576.296
0,2003,10.245,11.619,0.493,1.899,5.698,0.868,2.88,14.0632,19.728,12.229,1.272,1.406,8.109,4.972,-20.94,19.728,6.244,17.829
1,2009,43.834,48.07,1.264,-22.114,11.899,-29.871,17.779,199.0018,52.536,48.692,0,-23.378,4.466,29.305,-233.338,52.536,40.093,74.65
0,2007,135.339,86.491,11.334,7.347,14.315,2.902,35.787,209.9261,179.893,217.896,0,-3.987,93.402,49.103,-26.524,179.893,52.494,172.546
1,2000,11199,27368,3659,-1148,392,-3339,4562,7267.56,26220,36152,7590,-4807,-1148,17331,-2109,26220,32500,27368
0,2008,13.696,23.674,0.954,8.164,3.614,4.38,2.346,31.4418,42.971,29.294,7.72,7.21,19.297,5.889,9.226,42.971,15.073,34.807
1,2008,18.022,86.141,0.636,3.044,4.027,0.354,11.834,4.32,96.033,32.42,11.841,2.408,9.892,10.934,-41.344,96.033,22.775,92.989
1,2008,1258.6,1883.6,834,982.3,432.8,-374.1,117.1,198.882,5287.9,2154.5,611.3,148.3,3404.3,1253.4,-5316,5287.9,1940.2,4305.6
1,2013,39.381,0.009,2.238,-12.962,0,-15.181,0.011,122.5725,5.082,55.292,0,-15.2,5.073,6.054,-86.494,5.082,6.054,18.044
0,1999,514.928,920.595,39.8,193.157,162.654,82.142,260.663,1297.5493,1387.677,1110.72,298.874,153.357,467.082,374.712,431.394,1387.677,716.964,1194.52
0,2015,113.547,35.547,0.965,-21.348,0,-22.946,0,396.597,14.199,116.58,0,-22.313,-21.348,21.975,-64.685,14.199,22.707,35.547
1,2003,8.374,23.751,0.254,7.33,1.079,5.234,0.194,2.063,31.081,54.521,0.985,7.076,7.33,7.723,-40.19,31.081,16.935,23.751
0,2007,11.808,0.803,0.232,-13.444,0.785,-13.513,0.62,23.5965,4.101,12.418,0.143,-13.676,3.298,4.041,-85.477,4.101,4.2,17.545
0,2010,3.824,5.504,0.065,-0.823,1.477,-0.576,1.408,0.3691,6.936,4.955,7.835,-0.888,1.432,0.514,-12.884,6.936,8.349,7.759
0,2017,630.5,678.3,58.9,415.2,262.2,-265.4,203,3201.3366,2255.8,1388,605.1,356.3,1577.5,658.8,513.7,2255.8,1507.4,1840.6
1,2003,33.333,87.061,1.738,-2.33,12.721,-3.377,3.558,23.2519,126.577,39.707,0,-4.068,39.516,29.708,-20.83,126.577,32.863,128.907
0,2005,0.563,0.65,0.028,-2.838,0.112,-3.256,0.141,22.4983,1.08,0.933,3.709,-2.866,0.43,1.811,-158.332,1.08,5.52,3.918
0,2013,32.632,14.884,1.258,-14.424,0,-21.911,0.394,186.5268,0.46,92.582,4.431,-15.682,-14.424,5.48,-32.862,0.46,25.773,14.884
1,2012,45.933,80.08,2.455,0.613,28.743,-3.652,7.042,10.2127,117.601,56.456,0,-1.842,37.521,25.251,-14.316,117.601,29.541,116.988
1,2002,29.657,66.707,3.913,-6.979,20.63,-16.479,6.584,7.0748,90.933,42.421,17.713,-10.892,24.226,14.634,-34.684,90.933,32.347,97.912
0,2002,377.921,211.941,87.993,265.904,6.726,-166.462,63.481,199.1409,631.547,1961.272,1223.588,177.911,419.606,201.925,-990.934,631.547,1536.711,365.643
0,2003,2.728,2.03,0.219,0.547,0.98,0.134,1.194,2.5693,6.373,6.575,1.439,0.328,4.343,1.365,-0.571,6.373,2.966,5.826
0,2006,6629,25298,1742,5161,338,2016,3942,34356.636,35214,24000,2007,3419,9916,5428,10940,35214,11344,30053
1,2013,117.388,514.209,57.58,99.439,0,27.264,87.129,423.2358,613.648,641.162,268.762,41.859,99.439,84.89,125.963,613.648,415.473,514.209
1,2001,96.257,431.91,26.194,51.689,0,13.464,33.101,588.371,519.061,854.256,67.768,25.495,87.151,97.782,-7.963,519.061,286.402,467.372
0,2006,77.584,73.795,11.318,21.552,27.045,7.595,22.227,402.2905,136.578,211.592,0.531,10.234,62.783,27.277,-75.339,136.578,40.871,115.026
1,2003,6.542,34.955,1.319,-1.427,0,-3.882,6.269,6.944,50.541,15.368,0.069,-2.746,15.586,13.127,-10.779,50.541,13.594,51.968
0,2010,36.531,93.449,1.303,-1.337,1.293,-2.294,29.146,29.6288,100.763,49.864,1.059,-2.64,7.314,21.201,-1.131,100.763,23.447,102.1
0,2011,1306.1,5293.9,227.9,797.4,363,232.9,561.5,2937.9317,6091.3,6663.3,2110.3,569.5,797.4,1077.9,1068.1,6091.3,4472.2,5293.9
0,2005,86.974,218.251,14.362,16.918,36.693,-11.796,29.049,54.0792,261.101,157.467,39.662,2.556,42.85,43.282,33.589,261.101,82.944,244.183
0,2000,17.971,11.566,2.377,4.642,6.102,2.089,4.166,25.3154,22.214,29.877,0,2.265,10.648,2.373,16.764,22.214,3.015,17.572
1,2009,202.563,1916.818,10.32,16.721,15.26,4.149,158.112,93.0069,1943.128,249.401,0,6.401,26.31,164.191,71.686,1943.128,165.6,1926.407
1,2014,233.927,181.776,6.283,-121.385,15.334,-162.141,7.6,204.821,60.391,312.589,200.091,-127.668,-121.385,23.454,-479.472,60.391,226.213,181.776
0,2017,550,645.4,28.1,153.2,84.1,57.2,202.6,1470.3948,908.3,915.9,55.3,125.1,262.9,157,485.9,908.3,285.9,755.1
0,2004,33.749,21.323,0.936,5.401,7.834,2.28,9.346,155.6295,43.65,48.136,0,4.465,22.327,8.79,-22.833,43.65,8.963,38.249
0,2009,156.863,156.946,34.998,96.58,4.384,55.686,5.672,1825.6759,515.826,369.549,10.465,61.582,358.88,66.813,102.506,515.826,84.015,419.246
0,2001,48.038,240.538,2.387,4.255,7.546,1.727,25.135,22.372,280.278,61.783,0,1.868,39.74,16.066,26.571,280.278,16.228,276.023
0,2011,980.005,2157.334,20.084,117.004,649.626,55.213,98.16,756.5425,2580.611,1717.701,300.32,96.92,423.277,790.791,340.215,2580.611,1186.467,2463.607
0,2007,0.793,0.36,0.016,-0.277,0.686,-7.585,0.004,8.9213,0.417,1.282,0.1,-0.293,0.057,0.776,-8.099,0.417,0.876,0.694
1,2005,1210.014,6026.735,207.329,188.836,405.31,392.63,175.939,1327.4667,8740.347,2498.865,576.005,-18.493,2713.612,610.273,133.385,8740.347,1827.138,8551.511
0,2003,462.939,1157.167,470.641,1222.078,9.229,344.707,236.187,4709.1537,2379.245,7895.852,3109.302,751.437,1222.078,471.383,2750.162,2379.245,4410.118,1157.167
1,2007,266.525,518.917,93.048,259.214,11.034,87.733,139.605,897.6672,877.173,1143.609,406.306,166.166,358.256,92.036,209.707,877.173,618.788,617.959
1,2003,127.148,343.609,21.954,33.061,53.545,-9.364,65.197,45.0005,436.41,241.708,0.806,11.107,92.801,122.566,-18.75,436.41,139.416,403.349
0,2000,81.181,107.246,17.805,42.339,7.212,30.088,55.485,410.3935,184.215,277.915,0.848,24.534,76.969,33.387,143.948,184.215,108.596,141.876
0,2008,155.148,69.29,8.168,15.733,19.878,3.475,13.306,245.3062,174.642,209.496,0,7.565,105.352,28.24,-772.527,174.642,36.568,158.909
0,2000,330.141,1301.358,79.046,257.08,84.36,106.217,211.243,1524.8235,2046.286,1022.47,128.285,178.034,744.928,264.868,496.206,2046.286,449.128,1789.206
0,2011,799.302,338.835,23.013,157.371,277.802,95.267,180.095,2644.3185,601.342,1085.858,0,134.358,262.507,151,762.337,601.342,160.614,443.971
0,2007,667.986,4113.27,181.9,492.351,288.112,182.74,270.263,6817.1904,6591.773,3213.128,736.087,310.451,2478.503,784.516,425.92,6591.773,1754.324,6099.422
0,1999,0.988,2.813,0.165,0.452,0.102,0.04,0.721,0.9396,4.345,3.631,1.91,0.287,1.532,1.616,-2.172,4.345,3.526,3.893
1,2006,1.003,4.998,0.864,-14.904,0.423,-20.397,0.052,60.0521,0.474,6.246,1.188,-15.768,-4.524,13.897,-104.04,0.474,15.085,15.378
1,2004,7.817,35.574,0.851,2.94,2.826,-10.281,3.799,4.4923,68.861,30.15,26.019,2.089,33.287,7.241,-68.175,68.861,33.779,65.921
1,2016,8.732,145.835,14.421,-6.571,2.176,-21.629,1.85,131.1726,169.523,108.383,25.921,-20.992,23.688,19.277,-56.234,169.523,76.808,176.094
1,2000,307.456,428.3,14.831,56.255,125.917,19.829,86.369,346.9281,650.451,468.368,2.745,41.424,222.151,227.088,203.78,650.451,232.716,594.196
0,2001,96.376,224.451,18.16,24.26,33.797,1.078,46.677,87.81,308.388,202.342,14.286,6.1,83.937,80.863,12.275,308.388,105.794,284.128
0,2006,813.221,2096.444,59.922,407.892,69.107,169.699,407.409,3824.659,3429.145,3117.463,668.873,347.97,1332.701,919.642,329.577,3429.145,1928.605,3021.253
1,2011,670.203,530.049,10.837,69.375,117.69,-1323.384,410.866,317.1613,829.566,2016.718,1237.266,58.538,299.517,478.998,-1162.722,829.566,1809.392,760.191
1,2002,248.201,570.617,73.558,320.18,14.62,131.216,198.659,2610.431,1081.898,1980.651,471.615,246.622,511.281,250.84,743.548,1081.898,923.322,761.718
0,2007,1434.8,2942.7,60.8,167.7,551.5,89.3,512.5,832.7701,3602.7,2428.2,439.5,106.9,660,856.5,869.7,3602.7,1536.1,3435
0,2000,33.006,20.143,1.282,-7.966,18.743,-9.484,10.006,3.0026,51.932,41.435,4.807,-9.248,31.789,28.187,-5.932,51.932,32.994,59.898
1,2001,22.473,14.266,3.671,-4.948,3.709,-147.615,9.333,100.906,29.353,45.759,3.428,-8.619,15.087,27.025,-252.146,29.353,30.453,34.301
1,2011,127.163,134.399,159.466,204.374,0,5.662,94.917,248.9222,385.355,506.373,268.486,44.908,250.956,119.986,-36.484,385.355,391.342,180.981
1,2006,17.313,12.511,0.004,-0.455,5.494,0.169,4.358,73.991,13.984,20.835,0.023,-0.459,1.473,10.524,1.162,13.984,11.327,14.439
1,2005,999.415,4795.776,130.6,561.112,527.329,264.979,288.528,2422.6384,5666.275,2511.903,518.863,430.512,870.499,594.814,753.154,5666.275,1286.909,5105.163
0,2000,168.016,396.994,38.913,122.03,20.603,28.697,86.767,402.9015,720.677,522.926,191.617,83.117,323.683,140.447,347.491,720.677,351.561,598.647
0,2001,29.301,25.34,0.58,0.79,14.213,1.74,1.336,165.5894,44.28,43.008,15.891,0.21,18.94,20.932,1.088,44.28,43.497,43.49
0,2002,382.48,971.204,22.524,78.009,226.866,32.627,14.561,357.1716,1316.779,521.614,0,55.485,345.575,237.983,104.714,1316.779,247.114,1238.77
0,2008,1.565,13.761,0.581,-3.208,0.375,-10.727,1.08,14.6783,16.14,5.868,0.018,-3.789,2.379,10.277,-14.407,16.14,10.295,19.348
1,2004,6.639,0.094,0.047,-2.713,0.018,-3.622,0.853,67.9672,1.514,7.188,0,-2.76,1.42,1.122,-5.233,1.514,2.577,4.227
0,2001,265.121,556.124,4.676,17.381,7.34,6.354,52.64,311.6542,696.583,302.671,0,12.705,140.459,151.436,47.929,696.583,151.736,679.202
0,2002,5.441,0.907,0.244,-5.397,1.332,-5.524,0.061,4.6327,1.017,5.808,0,-5.641,0.11,0.46,-51.601,1.017,0.46,6.414
1,2000,96.887,218.736,9.818,43.209,49.867,9.196,40.113,69.776,315.732,279.025,145.94,33.391,96.996,53.566,41.584,315.732,203.538,272.523
0,2002,40.521,35.54,2.501,-0.014,10.655,-8.953,10.517,36.7416,57.662,44.407,0.02,-2.515,22.122,6.525,-13.648,57.662,7.118,57.676
1,2004,7.487,9.755,0.273,-1.68,3.006,-1.247,3.431,1.4021,11.608,7.747,1.791,-1.953,1.853,2.889,-30.343,11.608,4.68,13.288
0,2008,1.493,3.416,0.532,0.771,0.016,0.124,0.22,4.1055,4.402,7.248,1.659,0.239,0.986,1.383,-11.216,4.402,3.042,3.631
1,2002,37.229,29.695,43.39,53.692,0,-4.7,24.998,82.7105,94.423,182.055,80.387,10.302,64.728,50.928,-41.649,94.423,143.508,40.731
0,2008,387.075,848.813,37.496,57.766,239.409,3.758,13.422,224.2577,1262.263,598.733,0,20.27,413.45,107.838,283.757,1262.263,174.339,1204.497
0,2009,2.967,0.777,0.04,0.038,0.503,0.024,0.126,2.8375,1.867,3.071,0,-0.002,1.09,0.09,1.961,1.867,0.112,1.829
1,2001,3.562,23.171,2.098,-13.218,0,-15.943,0,47.6665,9.953,17.498,1.247,-15.316,-13.218,3.061,-225.82,9.953,4.41,23.171
0,2017,352.011,410.04,28.149,104.32,106.395,62.612,120.828,2120.1299,692.885,766.628,0,76.171,282.845,146.778,-1067.151,692.885,158.984,588.565
0,2003,4.959,16.034,0.177,1.764,0,1.363,4.462,5.2621,19.31,8.24,0.419,1.587,3.276,3.994,-1.083,19.31,4.413,17.546
0,2013,416.723,101.211,5.566,-87.837,0,-95.45,2.232,1991.305,13.374,447.949,3.828,-93.403,-87.837,13.92,-254.298,13.374,17.748,101.211
0,2002,90.256,179.754,5.323,-68.512,8.179,-88.106,16.395,1529.2726,111.242,245.319,159.624,-73.835,-68.512,73.738,-561.178,111.242,238.723,179.754
1,2005,8.37,7.75,4.425,-23.414,0.802,-57.01,2.415,46.1138,8.592,41.913,0,-27.839,0.842,18.809,-214.116,8.592,18.809,32.006
